test_id,strategy_name,total_return,weekly_return,win_rate,num_trades,winners,losers,avg_winner,avg_loser,winner_loser_ratio,max_drawdown,sharpe_ratio,profit_factor,param_strategy_type,param_ma_type,param_fast_ma,param_slow_ma,param_volume_multiplier,param_rsi_threshold,param_entry_confirmation,param_trailing_activation_pct,param_trailing_distance_pct,param_adaptive_trailing,param_strong_momentum_trail,param_weak_momentum_trail,param_momentum_lookback,param_pattern_types,param_confirmation_volume,param_confirmation_ma,param_min_body_pct,param_bb_period,param_bb_std,param_entry_trigger,param_exit_trigger,param_rsi_filter,param_rsi_period,param_oversold_threshold,param_overbought_threshold,param_exit_strategy,param_rsi_neutral,param_profit_target_pct,param_entry_type,param_exit_type,param_streak_rsi_period,param_pct_rank_period,param_crsi_oversold,param_crsi_overbought,param_max_hold_days,param_min_gap_pct,param_max_gap_pct,param_gap_confirmation,param_min_volume_multiplier,param_entry_time_window
113,momentum_ma,-0.6841,-0.0532,0.3952,83,32,51,0.0202,0.0261,0.78,0.1804,-0.26,0.49,momentum,SMA,5,200,1.2,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,momentum_ma,0.7333,0.057,0.5083,93,47,46,0.0314,0.0161,1.95,0.0915,1.9,1.99,momentum,SMA,5,200,1.2,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,momentum_ma,0.011,0.0009,0.3774,70,26,44,0.0229,0.0133,1.72,0.1511,2.92,1.02,momentum,SMA,5,200,1.2,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,momentum_ma,1.3237,0.103,0.5376,84,45,39,0.0486,0.0222,2.19,0.1848,1.02,2.53,momentum,SMA,5,200,1.2,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,momentum_ma,0.1669,0.013,0.4546,61,27,34,0.0297,0.0187,1.59,0.1562,1.77,1.26,momentum,SMA,5,200,1.2,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,momentum_ma,0.8752,0.0681,0.5156,62,31,31,0.0394,0.0112,3.52,0.0705,3.87,3.52,momentum,SMA,5,200,1.5,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,momentum_ma,0.3737,0.0291,0.547,25,13,12,0.033,0.0046,7.14,0.1647,0.94,7.73,momentum,SMA,5,200,1.5,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,momentum_ma,0.8983,0.0699,0.3986,84,33,51,0.0333,0.0039,8.49,0.2263,1.66,5.49,momentum,SMA,5,200,1.5,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,momentum_ma,0.5767,0.0449,0.5048,95,47,48,0.0224,0.0099,2.26,0.1463,1.11,2.21,momentum,SMA,5,200,1.5,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,momentum_ma,0.005,0.0004,0.5053,39,19,20,0.025,0.0235,1.06,0.2216,0.08,1.01,momentum,SMA,5,200,1.5,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,momentum_ma,0.3095,0.0241,0.5389,92,49,43,0.0166,0.0118,1.41,0.1162,0.88,1.61,momentum,SMA,5,200,1.5,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,momentum_ma,-0.2565,-0.0199,0.3555,46,16,30,0.0113,0.0146,0.78,0.0567,-0.42,0.41,momentum,SMA,5,200,1.5,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,momentum_ma,0.1391,0.0108,0.3688,57,21,36,0.0322,0.0149,2.16,0.2251,2.58,1.26,momentum,SMA,5,200,1.5,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,momentum_ma,1.8749,0.1458,0.5488,88,48,40,0.0413,0.0027,15.47,0.1134,1.39,18.56,momentum,SMA,5,200,1.5,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,momentum_ma,0.5154,0.0401,0.5334,55,29,26,0.0303,0.014,2.17,0.1469,0.76,2.42,momentum,SMA,5,200,2.0,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,momentum_ma,-0.1187,-0.0092,0.4767,40,19,21,0.0179,0.0218,0.82,0.1167,-0.28,0.74,momentum,SMA,5,200,2.0,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,momentum_ma,-0.9535,-0.0742,0.498,92,45,47,0.0083,0.0282,0.29,0.0938,-0.59,0.28,momentum,SMA,5,200,2.0,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,momentum_ma,0.1701,0.0132,0.3833,47,18,29,0.031,0.0134,2.32,0.1381,1.62,1.44,momentum,SMA,5,200,2.0,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,momentum_ma,0.0864,0.0067,0.4175,86,35,51,0.0341,0.0217,1.57,0.1013,0.87,1.08,momentum,SMA,5,200,2.0,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,momentum_ma,-0.1295,-0.0101,0.5292,31,16,15,0.0059,0.0149,0.39,0.1451,0.35,0.42,momentum,SMA,5,200,2.0,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,momentum_ma,-0.6816,-0.053,0.3571,76,27,49,0.0167,0.0231,0.72,0.2061,-0.73,0.4,momentum,SMA,5,200,2.0,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,momentum_ma,0.1175,0.0091,0.4569,38,17,21,0.0276,0.0167,1.65,0.1076,1.15,1.33,momentum,SMA,5,200,2.0,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,momentum_ma,-0.0913,-0.0071,0.4412,32,14,18,0.0181,0.0192,0.95,0.134,-0.75,0.74,momentum,SMA,5,200,2.0,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,momentum_ma,0.7384,0.0574,0.5334,77,41,36,0.0361,0.0206,1.75,0.2484,3.07,2.0,momentum,SMA,8,20,1.2,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,momentum_ma,0.145,0.0113,0.5093,28,14,14,0.0231,0.0128,1.81,0.1516,2.04,1.81,momentum,SMA,8,20,1.2,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,momentum_ma,0.9934,0.0773,0.541,66,35,31,0.0329,0.0051,6.44,0.1967,2.28,7.27,momentum,SMA,8,20,1.2,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,momentum_ma,0.225,0.0175,0.3987,70,27,43,0.0161,0.0049,3.31,0.072,1.57,2.08,momentum,SMA,8,20,1.2,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,momentum_ma,-0.0754,-0.0059,0.5425,26,14,12,0.0062,0.0135,0.46,0.1086,-1.03,0.53,momentum,SMA,8,20,1.2,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,momentum_ma,-0.2589,-0.0201,0.4445,20,8,12,0.0067,0.026,0.26,0.2123,-0.78,0.17,momentum,SMA,8,20,1.2,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,momentum_ma,0.0845,0.0066,0.5495,23,12,11,0.0244,0.019,1.29,0.0655,0.61,1.4,momentum,SMA,8,20,1.2,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,momentum_ma,0.0375,0.0029,0.4904,71,34,37,0.0272,0.024,1.13,0.2345,-0.76,1.04,momentum,SMA,8,20,1.2,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,momentum_ma,0.1906,0.0148,0.4604,89,40,49,0.0247,0.0163,1.52,0.2356,2.01,1.24,momentum,SMA,8,20,1.2,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,momentum_ma,-0.3907,-0.0304,0.4521,83,37,46,0.0288,0.0316,0.91,0.0874,-1.04,0.73,momentum,SMA,8,20,1.5,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,momentum_ma,-0.1323,-0.0103,0.3675,38,13,25,0.0155,0.0134,1.16,0.0929,-0.47,0.6,momentum,SMA,8,20,1.5,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,momentum_ma,-0.0308,-0.0024,0.4348,38,16,22,0.0179,0.0144,1.24,0.2019,-0.15,0.9,momentum,SMA,8,20,1.5,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,momentum_ma,-0.3016,-0.0235,0.4128,47,19,28,0.024,0.027,0.89,0.2429,-0.55,0.6,momentum,SMA,8,20,1.5,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,momentum_ma,0.344,0.0268,0.5071,49,24,25,0.0354,0.0202,1.75,0.2407,1.54,1.68,momentum,SMA,8,20,1.5,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,momentum_ma,0.2425,0.0189,0.4238,37,15,22,0.0287,0.0085,3.36,0.0583,1.68,2.29,momentum,SMA,8,20,1.5,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,momentum_ma,-0.0732,-0.0057,0.4218,22,9,13,0.0292,0.0258,1.13,0.1898,-0.73,0.78,momentum,SMA,8,20,1.5,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,momentum_ma,-0.2214,-0.0172,0.3541,38,13,25,0.0234,0.021,1.11,0.0677,-0.2,0.58,momentum,SMA,8,20,1.5,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,momentum_ma,0.0204,0.0016,0.4124,41,16,25,0.0294,0.018,1.63,0.0774,1.02,1.05,momentum,SMA,8,20,1.5,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,momentum_ma,0.2446,0.019,0.4694,61,28,33,0.0314,0.0193,1.63,0.2157,-0.05,1.38,momentum,SMA,8,20,2.0,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,momentum_ma,-0.1009,-0.0078,0.4362,99,43,56,0.0224,0.019,1.18,0.0697,-0.27,0.91,momentum,SMA,8,20,2.0,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,momentum_ma,0.6741,0.0524,0.5295,66,34,32,0.033,0.0139,2.36,0.1945,1.14,2.51,momentum,SMA,8,20,2.0,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,momentum_ma,0.5103,0.0397,0.3575,92,32,60,0.0175,0.0008,20.8,0.1457,-0.51,11.09,momentum,SMA,8,20,2.0,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,momentum_ma,0.3057,0.0238,0.5194,34,17,17,0.0287,0.0107,2.68,0.1495,2.17,2.68,momentum,SMA,8,20,2.0,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,momentum_ma,-0.0651,-0.0051,0.5146,36,18,18,0.0227,0.0263,0.86,0.18,0.94,0.86,momentum,SMA,8,20,2.0,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,momentum_ma,0.1255,0.0098,0.4405,87,38,49,0.0221,0.0146,1.52,0.0913,1.18,1.18,momentum,SMA,8,20,2.0,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,momentum_ma,-0.0115,-0.0009,0.4802,40,19,21,0.0182,0.017,1.07,0.1401,-0.8,0.97,momentum,SMA,8,20,2.0,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,momentum_ma,-0.0578,-0.0045,0.3731,31,11,20,0.0195,0.0136,1.43,0.0943,-1.19,0.79,momentum,SMA,8,20,2.0,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,momentum_ma,0.2827,0.022,0.4826,81,39,42,0.0254,0.0169,1.51,0.1019,2.29,1.4,momentum,SMA,8,30,1.2,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,momentum_ma,0.9486,0.0738,0.541,84,45,39,0.0412,0.0232,1.78,0.1824,0.2,2.05,momentum,SMA,8,30,1.2,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,momentum_ma,0.1585,0.0123,0.5477,75,41,34,0.0131,0.0111,1.18,0.1407,1.08,1.42,momentum,SMA,8,30,1.2,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,momentum_ma,-0.7315,-0.0569,0.4301,93,39,54,0.0145,0.024,0.6,0.1595,-0.08,0.44,momentum,SMA,8,30,1.2,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,momentum_ma,0.076,0.0059,0.3634,25,9,16,0.0361,0.0155,2.32,0.2275,1.37,1.31,momentum,SMA,8,30,1.2,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,momentum_ma,0.7691,0.0598,0.5419,80,43,37,0.0263,0.0098,2.69,0.1908,1.11,3.13,momentum,SMA,8,30,1.2,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,momentum_ma,-0.0623,-0.0048,0.5203,22,11,11,0.0026,0.0083,0.31,0.0894,-0.85,0.31,momentum,SMA,8,30,1.2,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,momentum_ma,-0.2261,-0.0176,0.3611,23,8,15,0.0315,0.0319,0.99,0.0935,-0.19,0.53,momentum,SMA,8,30,1.2,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,momentum_ma,0.1118,0.0087,0.4021,20,8,12,0.0292,0.0101,2.88,0.2018,0.66,1.92,momentum,SMA,8,30,1.2,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,momentum_ma,0.0731,0.0057,0.5402,21,11,10,0.0226,0.0176,1.29,0.0938,2.25,1.42,momentum,SMA,8,30,1.5,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,momentum_ma,0.1306,0.0102,0.366,35,12,23,0.0263,0.0081,3.27,0.1079,1.99,1.71,momentum,SMA,8,30,1.5,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,momentum_ma,-0.0451,-0.0035,0.352,83,29,54,0.0433,0.0241,1.8,0.1283,-0.3,0.97,momentum,SMA,8,30,1.5,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,momentum_ma,1.0453,0.0813,0.4941,70,34,36,0.0336,0.0027,12.59,0.0662,1.47,11.89,momentum,SMA,8,30,1.5,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,momentum_ma,-0.1642,-0.0128,0.4002,48,19,29,0.0126,0.0139,0.9,0.2253,0.09,0.59,momentum,SMA,8,30,1.5,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,momentum_ma,0.3496,0.0272,0.5117,52,26,26,0.0151,0.0016,9.27,0.1251,1.04,9.27,momentum,SMA,8,30,1.5,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,momentum_ma,0.2588,0.0201,0.3801,32,12,20,0.0297,0.0049,6.07,0.0841,-1.03,3.64,momentum,SMA,8,30,1.5,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,momentum_ma,-0.1473,-0.0115,0.4368,39,17,22,0.021,0.0229,0.92,0.0503,-1.57,0.71,momentum,SMA,8,30,1.5,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,momentum_ma,0.0425,0.0033,0.3826,24,9,15,0.0314,0.016,1.96,0.2151,2.38,1.18,momentum,SMA,8,30,1.5,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,momentum_ma,-0.393,-0.0306,0.4484,69,30,39,0.0056,0.0144,0.39,0.1048,-0.45,0.3,momentum,SMA,8,30,2.0,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,momentum_ma,-0.3016,-0.0235,0.3907,35,13,22,0.0106,0.02,0.53,0.0852,-0.86,0.31,momentum,SMA,8,30,2.0,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,momentum_ma,-1.0043,-0.0781,0.3671,94,34,60,0.0263,0.0317,0.83,0.0782,-0.39,0.47,momentum,SMA,8,30,2.0,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,momentum_ma,0.0247,0.0019,0.4474,28,12,16,0.0363,0.0257,1.41,0.1663,1.91,1.06,momentum,SMA,8,30,2.0,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,momentum_ma,-0.4485,-0.0349,0.4215,97,40,57,0.0086,0.0139,0.62,0.1767,0.96,0.43,momentum,SMA,8,30,2.0,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,momentum_ma,-0.1457,-0.0113,0.3751,98,36,62,0.0154,0.0113,1.36,0.0674,-1.26,0.79,momentum,SMA,8,30,2.0,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,momentum_ma,0.2728,0.0212,0.3683,66,24,42,0.036,0.0141,2.56,0.194,1.99,1.46,momentum,SMA,8,30,2.0,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,momentum_ma,-0.0004,-0.0,0.4193,95,39,56,0.0399,0.0278,1.44,0.1755,-0.11,1.0,momentum,SMA,8,30,2.0,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,momentum_ma,0.3529,0.0274,0.5315,34,18,16,0.0309,0.0128,2.43,0.2352,0.11,2.73,momentum,SMA,8,30,2.0,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,momentum_ma,-0.0884,-0.0069,0.4418,22,9,13,0.0197,0.0204,0.96,0.1529,-0.23,0.67,momentum,SMA,8,50,1.2,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,momentum_ma,-0.2936,-0.0228,0.3978,55,21,34,0.0134,0.0169,0.79,0.1843,-1.15,0.49,momentum,SMA,8,50,1.2,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,momentum_ma,-0.466,-0.0362,0.427,52,22,30,0.0062,0.0201,0.31,0.2333,-0.23,0.23,momentum,SMA,8,50,1.2,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,momentum_ma,-0.07,-0.0054,0.4962,50,24,26,0.0208,0.0219,0.95,0.1642,-1.67,0.88,momentum,SMA,8,50,1.2,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,momentum_ma,-0.1703,-0.0132,0.4951,49,24,25,0.0024,0.0091,0.26,0.1918,-0.17,0.25,momentum,SMA,8,50,1.2,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,momentum_ma,1.1994,0.0933,0.5492,97,53,44,0.038,0.0185,2.05,0.1615,1.98,2.47,momentum,SMA,8,50,1.2,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,momentum_ma,-0.4515,-0.0351,0.4542,64,29,35,0.004,0.0162,0.24,0.2285,-0.63,0.2,momentum,SMA,8,50,1.2,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,momentum_ma,-0.0531,-0.0041,0.4695,99,46,53,0.0158,0.0147,1.07,0.131,-0.01,0.93,momentum,SMA,8,50,1.2,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,momentum_ma,0.1478,0.0115,0.4505,68,30,38,0.0313,0.0208,1.5,0.216,0.79,1.19,momentum,SMA,8,50,1.2,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,momentum_ma,-0.4377,-0.034,0.429,92,39,53,0.0304,0.0306,0.99,0.085,-0.59,0.73,momentum,SMA,8,50,1.5,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,momentum_ma,0.0584,0.0045,0.405,60,24,36,0.0275,0.0167,1.65,0.2026,0.63,1.1,momentum,SMA,8,50,1.5,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,momentum_ma,-0.0852,-0.0066,0.527,98,51,47,0.017,0.0203,0.84,0.0824,-0.92,0.91,momentum,SMA,8,50,1.5,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,momentum_ma,0.1846,0.0144,0.3712,84,31,53,0.0301,0.0141,2.13,0.064,1.23,1.25,momentum,SMA,8,50,1.5,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,momentum_ma,0.5195,0.0404,0.4607,61,28,33,0.0222,0.0031,7.24,0.1894,2.05,6.15,momentum,SMA,8,50,1.5,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,momentum_ma,-0.1565,-0.0122,0.3528,58,20,38,0.0289,0.0194,1.5,0.2328,-0.33,0.79,momentum,SMA,8,50,1.5,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,momentum_ma,0.091,0.0071,0.4303,39,16,23,0.031,0.0176,1.76,0.0857,2.25,1.22,momentum,SMA,8,50,1.5,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,momentum_ma,0.8249,0.0642,0.4301,99,42,57,0.0308,0.0082,3.75,0.2489,2.2,2.76,momentum,SMA,8,50,1.5,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,momentum_ma,0.2143,0.0167,0.5292,34,17,17,0.0274,0.0148,1.85,0.0638,0.76,1.85,momentum,SMA,8,50,1.5,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,momentum_ma,-0.0279,-0.0022,0.4837,60,29,31,0.017,0.0168,1.01,0.243,-1.2,0.95,momentum,SMA,8,50,2.0,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,momentum_ma,-0.0925,-0.0072,0.5278,91,48,43,0.0101,0.0134,0.75,0.2389,-0.38,0.84,momentum,SMA,8,50,2.0,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,momentum_ma,-0.0679,-0.0053,0.3778,85,32,53,0.025,0.0164,1.53,0.105,0.17,0.92,momentum,SMA,8,50,2.0,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,momentum_ma,0.0992,0.0077,0.466,30,13,17,0.0271,0.0149,1.82,0.232,0.82,1.39,momentum,SMA,8,50,2.0,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,momentum_ma,-0.0746,-0.0058,0.4641,30,13,17,0.0187,0.0187,1.0,0.0676,-0.03,0.77,momentum,SMA,8,50,2.0,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,momentum_ma,-0.0309,-0.0024,0.3887,57,22,35,0.0318,0.0208,1.52,0.2167,0.06,0.96,momentum,SMA,8,50,2.0,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,momentum_ma,-0.1095,-0.0085,0.4499,55,24,31,0.025,0.0229,1.09,0.222,-0.32,0.85,momentum,SMA,8,50,2.0,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,momentum_ma,0.1222,0.0095,0.4476,47,21,26,0.0144,0.0069,2.08,0.1624,2.55,1.68,momentum,SMA,8,50,2.0,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,momentum_ma,0.6936,0.0539,0.5149,77,39,38,0.0401,0.0229,1.75,0.1147,0.24,1.8,momentum,SMA,8,50,2.0,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,momentum_ma,-0.3903,-0.0304,0.469,71,33,38,0.0148,0.0232,0.64,0.126,-0.65,0.56,momentum,SMA,8,100,1.2,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,momentum_ma,0.3481,0.0271,0.5468,37,20,17,0.0326,0.0179,1.82,0.0588,1.63,2.14,momentum,SMA,8,100,1.2,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,momentum_ma,1.4853,0.1155,0.5498,61,33,28,0.0552,0.012,4.58,0.1271,2.17,5.4,momentum,SMA,8,100,1.2,30,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,momentum_ma,0.7506,0.0584,0.532,86,45,41,0.0229,0.0068,3.36,0.1386,1.57,3.69,momentum,SMA,8,100,1.2,40,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,momentum_ma,0.0568,0.0044,0.4753,43,20,23,0.0328,0.0261,1.26,0.0538,0.99,1.09,momentum,SMA,8,100,1.2,40,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,momentum_ma,0.4291,0.0334,0.5162,39,20,19,0.0226,0.0012,19.5,0.0975,1.89,20.53,momentum,SMA,8,100,1.2,40,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,momentum_ma,0.9376,0.0729,0.4391,71,31,40,0.0423,0.0093,4.53,0.0747,0.31,3.51,momentum,SMA,8,100,1.2,50,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,momentum_ma,-0.1539,-0.012,0.4348,34,14,20,0.0211,0.0225,0.94,0.1866,-0.44,0.66,momentum,SMA,8,100,1.2,50,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,momentum_ma,0.3131,0.0244,0.4377,95,41,54,0.0098,0.0016,6.04,0.0901,0.6,4.58,momentum,SMA,8,100,1.2,50,ma_cross_rsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,momentum_ma,0.2678,0.0208,0.3943,33,13,20,0.0229,0.0015,15.59,0.0797,1.17,10.13,momentum,SMA,8,100,1.5,30,ma_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,momentum_ma,0.1951,0.0152,0.353,21,7,14,0.0319,0.002,15.88,0.2355,2.42,7.94,momentum,SMA,8,100,1.5,30,ma_cross_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
